,Texto,Discurso de ódio
2902,"A vacina para Covid 19, que muda o DNA humano, interferindo na obra de Deus, não foi testada, como não foi  a Thalidomida. Lembram-se disso?",0
2903,"Sem prioridade, rainha Elizabeth II e esposo devem ser vacinados contra a Covid-19 nas próximas semanas https://veja.abril.com.br/mundo/sem-prioridade-rainha-elizabeth-ii-sera-vacinada-nas-proximas-semanas/…",0
2904,"“Brasil tem média de 588 mortes por Covid-19 por dia, a mais alta em quase dois meses”. 

Enquanto isso, no Brás...",0
2905,"Enquanto a vacina não vem, testes rápidos de Covid-19 viram um bom negócio em aeroportos",0
2906,"Brasil registra mais de 6,6 milhões de casos e quase 177 mil mortes por covid-19 https://bbc.in/3mSPAkU",0
2907,"São Paulo passa de 43 mil mortes pela covid-19  https://bit.ly/2VJRWGZ -via 
@EstadaoSaoPaulo",0
2908,"Advogado de Trump é diagnosticado com Covid-19, diz presidente americano",0
2909,Itália supera a marca de 60 mil mortes provocadas pela covid-19 http://r7.com/MCES,0
2910,EUA: Advogado de Trump está com Covid-19,0
2911,Rússia tem maior número diário de casos de Covid-19,0
2912,"A Agência Nacional de Vigilância Sanitária anunciou que pode autorizar o uso emergencial de vacinas contra a Covid-19. Na prática, isso pode acelerar a entrada dos medicamentos no Brasil, mesmo que os estudos ainda não estejam concluídos: https://glo.bo/36QvPFj #GloboNews",0
2913,"Brasil registra 321 mortes e 26 mil novos casos de Covid-19, mostra consórcio de imprensa",0
2914,"Covid-19: Brasil registra 313 mortes em 24 horas, diz Saúde",1
2915,"Desfalques ! 
Três atletas testam positivo para COVID-19 e não jogam a final. Confira:",0
2916,"Brasil registra 313 mortes e 26.363 casos confirmados de Covid-19 nas últimas 24h, informa Ministério da Saúde

Total de óbitos neste domingo é de 176.941 e, de infecções por coronavírus, 6.603.540",0
2917,Pfizer divulga bula da vacina contra a Covid-19,0
2918,"A vacina indiana Covaxin, contra a covid-19, entrou na fase três dos testes. A previsão é de que ela seja aprovada e comece a ser comercializada a partir de fevereiro de 2021 e que voluntários brasileiros participem da terceira fase dos experimentos",0
2919,Itália já tem mais de 60 mil mortos vítimas da Covid-19 e pode bater recorde europeu https://rfi.my/6uok.t,0
2920,Brasil tem a mais alta média diária de mortes por covid-19 em dois meses,1
2921,"""Bomba relógio do covid-19 explodirá em janeiro"" dizem infectologistas.     
""Governador manda cancelar evento, mas tem prefeito querendo fazer, enquanto o presidente trata a doença como 'gripezinha'. 
A população fica sem saber a quem obedecer.""... + em",0
2922,"O amigo da minha irmã teve Covid-19. Mesmo com algumas comorbidades, conseguiu sobreviver. Ao invés de se poupar, ficar em casa, decidiu levar a vida normal, sem se cuidar. Ontem foi sepultado, infelizmente...",0
2923,"1- TRATAMENTO PRECOCE DA COVID
Não vamos alardear a população, previna-se, mas quem sentir os sintomas; não espere tua saúde piorar
Um grupo de médicos entregou, no fim de agosto, uma carta ao Presidente Jair Bolsonaro em que defendem o tratamento precoce contra a Covid-19",0
2924,"As pessoas estão em negação, mas esta é a verdade. O número de mortes diárias por covid-19 continua a ser muito elevado, e não, não são só os velhotes dos lares que morrem. Há pessoas jovens a serem ventiladas. Abram os olhos e pensem nos vossos pais e avós.",0
2925,"Existe uma diferença entre o que você decide da sua própria vida e o que você incentiva os outros a fazerem indiretamente. 
A população mais pobre é a mais afetada pelo covid-19. Incentivar a aglomeração nessa altura do campeonato, não é só perigoso, é irresponsável.",0
2926,"Gabinete do ódio subindo # contra a vacinação anti-covid-19 que Doria prometeu para janeiro para o estado de SP.

Brasil, a não ser que você estrebuche muito, pode esquecer vacinação pelo Ministério da Saúde.

Está muito claro o que eles realmente querem.

Salut",0
2927,"Causou abalo na comunidade bolsonarista chamada Machonaria a pesquisa que relaciona disfunção erétil com o contágio da Covid-19. Muitos já dizem que ""macho que é macho usa máscara"". O fato é que o resultado da pesquisa amoleceu a pauta.",0
2928,"Grêmio informa que em mais uma rodada de testes pra Covid-19, todos os resultados foram negativos.
@FutebolGuaiba",0
2929,"Nosso próximo convidado é o 
@oatila
 que vai falar sobre os reflexos da pandemia de COVID-19 à espera da  vacina. 

Liga aí na 
@GloboNews",0
2930,Vacinação contra a covid-19 começa nesta terça no Reino Unido,0
2931,"A DENEM vem manifestar seu apoio aos estudantes de Medicina da USP Campus Bauru contra o fechamento do Hospital das Clínicas (HC)!
O HC há muito tempo tem plano de ser aberto e isso só se deu durante a Pandemia do COVID 19 na forma de Hospital Campanha.",0
2932,"O ano de 2020 tem tudo p ser lembrado c o pior da história do país. Dezembro começou e o Brasil conta + de177.000 mortos p Covid-19 e + de 6.600.000 infectados, inflação disparada dos alimentos, 9,75% até outubro e a + profunda recessão de todos os tempos, o PIB encolhendo 5,4%.",0
2933,"Andressinha, Juliete e Pamela testaram positivo pra covid 19 e estão fora da final do Brasileiro.",0
2934,"Estrela do filme ""Borat 2"" e advogado alucinado de 'Donald Trump' testa positivo para Covid-19. 

Fonte: 
@realDonaldTrump",0
2935,"Nesse ritmo, Curitiba está a 6 dias de alcançar a assustadora marca de 1 em cada 1.000 curitibanos COMPROVADAMENTE mortos por Covid-19.

Chama lá o nosso governador do Estado pra explicar o case de sucesso no combate a covid de novo, 
@programapanico",0
2936,"Betinha vai ter que esperar pela vacina... ao menos por um pouco! Na próxima terça (8), o Reino Unido espera iniciar a vacinação contra a Covid-19. No entanto, de acordo com o Daily Mail, a rainha Elizabeth II não receberá tratamento privile... https://instagram.com/p/CIeVPcALDmj/ (
: Getty)",0
2937,"ESCALAÇÕES CONFIRMADAS! E tem novidade no 
@SCCPFutFeminino
 . Andressinha está com COVID-19 e ficou fora do jogo (assim como Juliete e Pamela). E o 
@AvaiKindermann
 chegando completinho pra decisão. É jogaço, daqui a pouco às 20h, na 
@BandTV
 , 
@ESPNBrasil
 , 
@CBNoficial
 e por aqui!",0
2938,"Covid-19: como será a vacinação no Reino Unido, que começa nesta terça 

https://veja.abril.com.br/saude/covid-19-como-sera-a-vacinacao-no-reino-unido-que-comeca-nesta-terca/…",0
2939,"DESFALQUES NO 
@SCCPFutFeminino
 PRA FINAL:
Andressinha, Pamela e Juliete testaram positivo pra Covid-19.",0
2940,Triste pelo Brasil': brasileira está entre primeiros na fila para vacina contra covid-19 na Inglaterra,0
2941,"177 mil mortos pela Covid-19,  segunda onda do coronavirus chegando, sem vacina, milhões de reais de testes jogados no lixo,  auxílio emergencial extinto, inflação nas alturas e Bozo partipando de exposição das roupas que ele e Micheque usaram na posse.Só um psicopata apoia Bozo.",0
2942,"covid-19 e o enigma das pessoas que não fizeram 1 mês de quarentena, vivem em bares e aglomerações e não pegaram o vírus, mas pessoas que ficaram em casa testaram positivo",0
2943,"A revista The Lancet  publicou um artigo em que 78% dos que tiveram uma segunda infecção por coronavirus tem chances de progredirem pra óbito em aproximadamente 4 dias após o novo contágio. 
Chocado com isso, é assustador as consequências da covid-19.",0
2944,"Dezembro de 2020: ano que vem vai ser melhor, olha já até saiu a vacina para o COVID-19

eu entrando no tt agora e vendo ""doença misteriosa na Índia contamina mais de 300 pessoas""",0
2945,"É como diz a bíblia: ""a boca fala do que está cheio o coração!""
Enqto nos aproximamos dos 180 mil mortos pela Covid-19, o Gov de SP mostra plano de ação para a vacinação dos paulistas. E o Presidente?
Ah! Está inaugurando guarda-roupas.
Já já ele encontra gente lá dentro.",0
2946,"O mais desgastante na pandemia é convencer as pessoas de que na maioria das vezes a  COVID-19 é tratada só com  repouso e dipirona. 

Reflexo de uma sociedade que super medicalizou  o cuidado e quer soluções mágicas onde não tem.",0
2947,Mulher do cantor Leonardo testa positivo para Covid-19 https://glo.bo/39RgsOw #G1,0
2948,"Todo mundo na favela e grupo de risco, pois quando nao se morre de COVID-19, morre de bala de fuzil em operação policial",1
2949,"Cinco árbitros uruguaios ficam em quarentena no Brasil por testarem positivo para COVID-19

https://espn.com.br/futebol/artigo/_/id/7867314/cinco-arbitros-uruguaios-ficam-em-quarentena-no-brasil-por-testarem-positivo-para-covid-19…

#FutebolNaESPN",0
2950,Maia diz que Legislativo definirá plano de vacinação contra a Covid-19 com ou sem governo | Política | G1.                       -  Verdade que  Nhonho  acabou  com  o  Floratil  da  região ?,0
2951,"Qualquer definição sobre a vacinação funcionará em consonância com o Programa Nacional de Imunizações (PNI), do Governo Federal, e o Plano de Imunização contra a covid-19, elaborado pela Secretaria de Saúde.",0
2952,"Juntos pela vida, presidente!
Cuidaremos para que os recursos necessários sejam voltados para o atendimento dos brasileiros no combate à Covid-19.",0
2953,A Prefeitura de Curitiba vai adquirir doses da CoronaVac para imunização contra a Covid-19 da população da capital paranaense.,0
2954,Ocupação de leitos de UTI para Covid-19 chega a 100% em unidades municipais; média de casos tem alta pelo 10º dia seguido,0
2955,"Quase 400 pessoas com Covid-19 esperam por um leito no Rio de Janeiro, diz o Jornal Nacional.
E as festas de fim de ano nem chegaram. Evitem contatos em locais fechados. Evitem aglomerações em qualquer situação. 
Covid é comunitária, todos precisam se cuidar.",0
2956,"Covid-19: 'Precisamos definir o que cada um está disposto a fazer para proteger a si e aos outros', diz diretor da OMS sobre vacinação",0
2957,"Morreu hoje no Rio o Dr. Ricardo Lopes Cruz, o maior cirurgião craniomaxilofacial da América Latina, professor e membro da Academia Nacional de Medicina. Ele sofreu uma hemorragia cerebral decorrente de complicações da covid-19.",0
2958,"Vacina contra covid-19 que for certificada pela Anvisa será ofertada a todos, diz Bolsonaro",0
2959,Uso obrigatório de máscaras reduz casos de covid-19 na Alemanha em 47%,0
2960,"Com UPAs cada vez mais cheias, fila por leitos de Covid-19 cresce 254% no Estado do Rio em 20 dias https://extra.globo.com/noticias/rio/com-upas-cada-vez-mais-cheias-fila-por-leitos-de-covid-19-cresce-254-no-estado-do-rio-em-20-dias-24785582.html?utm_source=Twitter&utm_medium=Social&utm_campaign=Extra…",0
2961,"NO AR. É falso que Porto Feliz não registra mortes por Covid-19. https://aosfatos.org/noticias/e-falso-que-porto-feliz-nao-registra-mortes-por-covid-19/…

#coronavirusfacts",0
2962,"O diretor para as emergências em saúde da OMS, Michael Ryan, e a diretora do programa de vacinas, Kate O’Brien, disseram hoje serem contra leis que imponham vacinação obrigatória da população contra a Covid-19.",0
2963,"Astro da NBA, Karl-Anthony Towns revelou ter perdido a mãe, o tio e outros cinco familiares para a Covid-19",0
2964,Presidente fez a postagem nas redes sociais no mesmo dia em que o governo de São Paulo prometeu vacinar a população do estado contra a Covid-19 a partir do dia 25 de janeiro.,0
2965,"Recuperado da Covid-19, o 
@goleiroRafael12
 está de volta ao Galo e já realizou o primeiro treinamento com a equipe.",0
2966,"O bem que Doria está fazendo ao país ao bancar a vacinação! Agora todo mundo começou a se coçar! 

Maia diz que Legislativo definirá plano de vacinação contra a Covid-19 com ou sem governo | Política | G1",0
2967,Romarinho testa positivo pra Covid-19 e vira desfalque no Fortaleza,0
2968,O Distrito Federal ultrapassou a triste marca de 4 mil mortos por COVID-19. E o ano mais triste da história do DF.,0
2969,Maia diz que Legislativo definirá plano de vacinação contra a Covid-19 com ou sem governo | Política | G1,0
2970,"O trabalho da Bori apoiando a imprensa na cobertura da pandemia tem sido fundamental p/ o enfrentamento da COVID-19 no país. Com esse reconhecimento, ficamos entre os 45 semifinalistas dentre mais de 400 inscritos no Prêmio Empreendedor Social da Folha 2020 — resposta à Covid-19!",0
2971,"Segunda temporada de COVID-19 ganha pôster em português
@PatrickBatista",0
2972,"#PainelConass Covid-19
Data: 07/12/2020, 18h

Casos
• 20.371 no último período.
• 6.623.911 acumulados.

Óbitos
• 376 no último período
• 177.317 óbitos acumulados.

Mais informações:",0
2973,"Esperei me curar para falar sobre o assunto. Testei positivo para covid-19 alguns dias atrás. E hoje, saí do isolamento. Vivo. Assintomático. Feliz. Estou perfeitamente bem. Escrevi sobre minha experiência com a doença. Se alguém quiser ler, segue: https://instagram.com/p/CIg-CdKhTZL/?igshid=1bf2d4qr95ghu…",0
2974,Vocês preferem a vacina da Covid-19 no braço ou na bunda?,0
2975,"Para as famílias de 177 mil brasileiros mortos por COVID-19, nenhuma palavra de solidariedade, respeito ou empatia.
O compromisso público da inauguração de uma exposição de trajes no Palácio dá a dimensão do escárnio e da crueldade a que estamos submetidos.",0
2976,"Não existe grupo de risco! O COVID-19 é uma roleta russa! Não há como saber se você vai estar na % dos assintomáticos, dos com sintomas leves, sintomas graves ou se vai morrer! Você pode até ser 100% saudável e se achar invencível, mas só vai saber pegando. NÃO PAGUE PRA VER!!",0
2977,"Governo firmou convênio com sete laboratórios diferentes, inclusive a Pfizer, e vacinação começa em janeiro. Parabéns, Equador 
 

Todo ecuatoriano que la necesite recibirá la vacuna contra el covid-19', dice Juan Carlos Zevallos",0
2978,"O Brasil precisando de um presidente para enfrentar crise econômica, desigualdade social e segunda onda da covid-19.

O presidente: inaugurando exposição das roupas de sua posse.",0
2979,"180.000 mortos pela Covid-19, 2ª onda no horizonte, crise energética, desmatamento acelerado, inflação em alta, reformas tributária e administrativa paradas, países e o Estado de SP anunciando programação de vacinação, e o Bolsonaro inaugurando vitrine de trajes da posse.",0
2980,Vídeo: Covid-19 cresce de forma descontrolada e Bolsonaro inaugura exposição com trajes de sua posse,0
2981,Rui Costa confirma segunda onda da Covid-19 na Bahia,0
2982,"Após nova análise do Gabinete de Enfrentamento à Covid-19, nesta segunda-feira (07/12), anunciamos a proibição de shows, festas e similares, com ou sem cobrança de ingresso, independente do número de participantes.",0
2983,"Nesta segunda-feira (07/12), após nova análise do Gabinete de Enfrentamento à Covid-19, anunciamos que Pernambuco fechou a semana epidemiológica 49, no último sábado (05.12), com alta nos indicadores de solicitações de UTI, casos de SRAG e aumento nas taxas de ocupação dos leitos",0
